id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date
4020,7200,930,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IGV,,,0.481355545,0.260192185,0.041767054,0.039796429,0.176888787,,,7/4/2009
4021,5900,1400,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:PTH,,,,,0.700926226,0.123526886,0.175546888,,,,,22/5/2009
4022,10900,620,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:VAW,,,0.553227855,0.019222194,0.012611523,0.38994083,0.024997598,,,1/11/2008
4023,4100,920,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:RYH,,,0.470684638,0.310300185,0.014800276,0.053831381,0.150383519,,,8/3/2008
4024,16900,1020,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.477294977,0.144666248,0.219494159,0.158544616,,,,24/4/2008
4025,6300,1220,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.576308353,0.255960585,0.089545062,0.078186001,,,,17/10/2008
4026,18000,1850,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:IGV,,,,0.630478084,0.026595772,0.135338248,0.207587896,,,,5/6/2008
4027,3700,320,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.493081595,0.135818136,0.277983638,0.021072268,0.072044363,,,30/3/2009
4028,12400,600,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IHI,NYSEARCA:XME,,,,0.409103444,0.323812711,0.260122963,0.006960882,,,,13/9/2008
4029,8800,1610,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.71892212,0.130710144,0.047431048,0.049405005,0.053531683,,,10/8/2008
4030,10500,550,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PYZ,,,,0.091985776,0.398452635,0.248948946,0.260612643,,,,7/11/2008
4031,2600,520,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:EVX,,,0.400222924,0.310316604,0.076765527,0.115336121,0.097358824,,,8/1/2009
4032,11100,2700,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:VAW,,,0.370188602,0.099461649,0.151994919,0.171004889,0.207349941,,,3/1/2008
4033,6000,1060,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EVX,,,0.442408815,0.197329075,0.198202097,0.035904171,0.126155843,,,17/1/2009
4034,6800,1800,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.749170554,0.12516351,0.080806647,0.044859289,,,,2/7/2008
4035,7500,910,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IGV,,,,,0.514837828,0.24203637,0.243125801,,,,,20/4/2009
4036,13300,1550,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,0.166851506,0.499163928,0.022099298,0.213487896,0.098397372,,,13/4/2009
4037,18000,4640,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IGM,,,,,0.727988252,0.182982809,0.08902894,,,,,20/2/2008
4038,900,200,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:PTH,,,,0.602132121,0.053199126,0.103809486,0.240859267,,,,12/1/2009
4039,8800,2140,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:JKH,,,0.41161825,0.058914082,0.244313531,0.1179677,0.167186437,,,9/6/2009
4040,10300,1920,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:VOT,,,,0.343591446,0.404682097,0.172311387,0.07941507,,,,22/6/2009
4041,14900,2500,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:FVL,,,,,0.889378051,0.005630503,0.104991446,,,,,28/3/2008
4042,11000,2560,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:FVL,,,,,0.78860873,0.006312091,0.20507918,,,,,12/8/2008
4043,8500,460,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:EVX,NYSEARCA:IGM,,,0.365129567,0.401670099,0.056430422,0.039075392,0.137694521,,,18/11/2008
4044,16400,1330,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.513148936,0.065968594,0.202784137,0.132022185,0.086076148,,,21/1/2009
4045,15300,2320,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EVX,,,,0.6728637,0.034103418,0.079895845,0.213137037,,,,7/5/2009
4046,3900,750,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IGV,,,,0.496056128,0.088063286,0.393967521,0.021913065,,,,15/5/2008
4047,2200,160,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IHI,,,,0.405762613,0.312512248,0.02846207,0.253263068,,,,26/6/2009
4048,6300,1070,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:IGM,,,,0.701517202,0.060050477,0.085101539,0.153330781,,,,12/3/2009
4049,6300,470,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.564350545,0.371817347,0.009070607,0.054761501,,,,23/2/2009
4050,18800,1950,NYSEARCA:IEZ,NYSEARCA:XES,NYSEARCA:IYM,,,,,0.302876652,0.078930767,0.61819258,,,,,18/7/2008
4051,9100,600,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.281722459,0.411652074,0.137299477,0.16932599,,,,7/6/2009
4052,16500,4150,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:PYZ,,,,,0.395669704,0.499366532,0.104963764,,,,,12/4/2009
4053,19500,170,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,,,0.393087795,0.25745417,0.006416796,0.011348034,0.331693205,,,17/5/2009
4054,12900,930,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.508066193,0.284078737,0.072596957,0.135258113,,,,19/3/2009
4055,11800,950,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XLB,,,,0.269226585,0.402965138,0.242817101,0.084991177,,,,7/9/2008
4056,5300,590,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGV,,,,0.676613296,0.093978607,0.098507828,0.13090027,,,,23/4/2009
4057,8400,2120,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:VOT,,,0.469038555,0.127986328,0.158616211,0.148057673,0.096301234,,,15/8/2008
4058,4700,400,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IHF,,,,,0.389410183,0.453178297,0.15741152,,,,,10/4/2008
4059,11800,3450,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,0.437920997,0.316524947,0.019752741,0.106568135,0.11923318,,,1/5/2008
4060,18400,4850,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.527080158,0.198499382,0.027245022,0.062677453,0.184497985,,,30/6/2009
4061,6100,720,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.359096356,0.373390702,0.052552482,0.073799547,0.141160913,,,20/3/2009
4062,19800,1600,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PPA,,,,0.443196486,0.350176907,0.003599062,0.203027545,,,,25/3/2008
4063,11000,2300,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:XLB,,,,,0.596911603,0.32754612,0.075542277,,,,,13/4/2008
4064,6900,1690,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,,,,0.616396268,0.044605576,0.210499542,0.128498614,,,,9/7/2008
4065,9000,2170,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IGV,,,0.654081987,0.002533977,0.051872876,0.255499406,0.036011755,,,30/9/2008
4066,4400,390,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:VAW,,,0.546504033,0.018848593,0.025883434,0.397818948,0.010944992,,,20/9/2008
4067,9800,840,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:IGM,,,0.480781423,0.297689388,0.055997877,0.038208338,0.127322973,,,13/4/2009
4068,11500,1690,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:IGV,,,0.45246866,0.25329683,0.025355943,0.170939611,0.097938957,,,13/6/2009
4069,15800,3670,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.765127209,0.101266162,0.031716884,0.101889744,,,,7/2/2008
4070,13000,2850,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:PYZ,,,,0.820524944,0.001071848,0.015720508,0.1626827,,,,24/3/2009
4071,3300,330,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:ITA,,,,,0.304147582,0.407130418,0.288721999,,,,,22/3/2009
4072,17300,2430,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:IHI,,,0.206811243,0.209727504,0.196432068,0.18827084,0.198758345,,,21/1/2009
4073,3300,270,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:IGM,,,0.541751753,0.336764925,0.074573547,0.02218735,0.024722426,,,2/4/2009
4074,11900,420,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IGV,,,,0.311032655,0.435910109,0.108844849,0.144212387,,,,5/9/2008
4075,1300,130,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:XLB,,,,,0.86625309,0.025866387,0.107880523,,,,,18/5/2008
4076,7100,1620,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.387588757,0.329967696,0.054910919,0.109105524,0.118427104,,,3/12/2008
4077,16000,1510,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:PTH,,,,0.634959049,0.113892293,0.002922867,0.248225791,,,,21/1/2008
4078,8900,2120,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EVX,NYSEARCA:IGM,,,0.60087546,0.253345743,0.013936658,0.018031283,0.113810856,,,28/5/2008
4079,12600,1740,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.272960425,0.073581335,0.35933999,0.022696516,0.271421735,,,31/12/2007
4080,11700,870,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,0.65213016,0.031451344,0.035749923,0.039830304,0.240838269,,,10/9/2008
4081,1400,360,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,NYSEARCA:IGM,,,0.668798869,0.232077098,0.022144708,0.058589435,0.018389889,,,15/5/2009
4082,12000,330,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:FVL,,,,,0.516587887,0.322616921,0.160795191,,,,,19/3/2008
4083,12300,3420,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,0.56468867,0.265019133,0.024329581,0.044209358,0.101753257,,,23/3/2008
4084,14900,4360,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:PYZ,,,,,0.187772764,0.57591685,0.236310386,,,,,25/11/2008
4085,9000,1000,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:JKH,,,,,0.442910993,0.520735739,0.036353267,,,,,15/5/2008
4086,18700,5480,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.156887385,0.513487207,0.037863545,0.096885945,0.194875919,,,20/7/2008
4087,12500,1810,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.556629493,0.271958823,0.094637071,0.076774613,,,,2/4/2009
4088,5600,1440,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:EVX,NYSEARCA:IGM,,,0.724044264,0.044582137,0.033169696,0.080281359,0.117922544,,,27/6/2008
4089,8000,1970,NYSEARCA:IEO,NYSEARCA:EWC,NYSEARCA:IGM,,,,,0.701553891,0.185558343,0.112887766,,,,,28/4/2009
4090,12100,2090,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.549064139,0.002266637,0.336414447,0.112254777,,,,15/8/2008
4091,7400,1340,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,,,,0.410786856,0.330304269,0.010423128,0.248485747,,,,4/11/2008
4092,5200,960,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,0.531320667,0.288124041,0.023187908,0.080683916,0.076683468,,,15/5/2008
4093,4800,420,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:EVX,,,,0.48463709,0.24518119,0.03875815,0.23142357,,,,13/2/2009
4094,6700,150,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:VOT,,,,0.586594976,0.26620564,0.007503144,0.13969624,,,,18/1/2009
4095,13200,3170,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGV,,,0.615357274,0.184594749,0.020469444,0.002472371,0.177106161,,,4/3/2009
4096,7800,1420,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,0.293884072,0.495260497,0.045801636,0.052778171,0.112275624,,,29/3/2008
4097,8900,920,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.534065998,0.107200338,0.107927833,0.250805831,,,,5/1/2008
4098,16400,770,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGM,,,0.53220351,0.085714499,0.18532773,0.072511149,0.124243111,,,18/10/2008
4099,18200,3870,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.485397599,0.391023521,0.05809628,0.0654826,,,,22/12/2008
4100,13400,3030,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.557094996,0.122241044,0.061423703,0.259240257,,,,21/3/2009
4101,11300,470,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:EWC,NYSEARCA:VOT,,,,0.350954789,0.367432084,0.183553411,0.098059716,,,,13/5/2009
4102,19600,1010,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PPA,,,,,0.934125613,0.039768533,0.026105854,,,,,3/1/2008
4103,2900,710,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:VOT,,,0.439790678,0.209164845,0.112780506,0.151421206,0.086842765,,,21/7/2008
4104,11700,280,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:IGM,,,0.613306282,0.099263996,0.1434249,0.030703478,0.113301344,,,29/7/2008
4105,12400,1620,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.512590649,0.081947941,0.16298574,0.163452808,0.079022862,,,13/6/2009
4106,5400,1620,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:IGM,,,0.461543217,0.128189301,0.0448428,0.213054327,0.152370355,,,28/8/2008
4107,1700,290,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.387969886,0.104017346,0.162640286,0.345372482,,,,11/8/2008
4108,10200,2250,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:VOT,,,,,0.410592955,0.399151454,0.190255591,,,,,18/6/2008
4109,14800,2590,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PPA,,,,,0.600012184,0.174045894,0.225941922,,,,,19/2/2008
4110,13300,660,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.55917525,0.193158721,0.054788182,0.192877848,,,,1/4/2009
4111,8300,2200,NYSEARCA:PXJ,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:XME,,,,0.342651514,0.461284767,0.190268286,0.005795432,,,,14/12/2008
4112,6700,1620,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:EVX,,,,,0.536363954,0.242958257,0.220677789,,,,,14/3/2008
4113,16000,2280,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.471177823,0.157399646,0.003841098,0.092946909,0.274634524,,,2/6/2008
4114,4600,600,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.803549489,0.028529708,0.067793584,0.100127219,,,,24/2/2008
4115,7400,790,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,NYSEARCA:IGM,,,0.511935383,0.290169089,0.053885748,0.02268219,0.121327591,,,17/9/2008
4116,14900,570,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:ITA,NYSEARCA:XME,NYSEARCA:IHF,,0.350039305,0.268457732,0.067662135,0.276307165,0.010151735,0.027381929,,19/3/2009
4117,3800,250,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:IGV,,,,,0.725180178,0.141701314,0.133118508,,,,,27/12/2008
4118,16500,4330,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:JKH,NYSEARCA:EVX,,,0.512520247,0.218538841,0.050608469,0.071113556,0.147218887,,,7/3/2009
4119,12900,3010,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGV,,,0.42817093,0.299425606,0.074711799,0.010564465,0.187127201,,,18/6/2009
4120,15800,3290,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:PTH,,,,0.502251008,0.425831388,0.023974604,0.047943,,,,1/1/2009
4121,1800,150,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.691140589,0.059522182,0.059894022,0.149394218,0.040048989,,,29/1/2008
4122,19800,5430,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,0.553947257,0.014462717,0.362880826,0.00681303,0.061896169,,,16/5/2009
4123,8200,2250,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:XLB,,,0.523969772,0.165811565,0.012997957,0.054369273,0.242851432,,,20/3/2008
4124,10800,410,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:ITA,NYSEARCA:IHI,,,0.334226669,0.201418642,0.130255822,0.316267945,0.017830922,,,3/3/2009
4125,5500,1650,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:EVX,,,0.433503299,0.163792609,0.152758273,0.188840923,0.061104897,,,10/7/2008
4126,5000,1160,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.615676037,0.169963126,0.031151234,0.183209603,,,,9/5/2008
4127,19800,3630,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.51602972,0.177336069,0.071923,0.056577894,0.178133317,,,18/3/2009
4128,5200,540,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.515057294,0.077216068,0.237938017,0.042065035,0.127723587,,,4/4/2008
4129,2700,280,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:RYH,,,0.711824444,0.081127102,0.119096312,0.030859733,0.05709241,,,7/6/2009
4130,10500,2590,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.50948889,0.038809516,0.192409234,0.170866926,0.088425435,,,22/5/2009
4131,15300,400,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.835038805,0.035937344,0.120156169,0.007718249,0.001149433,,,9/11/2008
4132,2600,400,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:JKH,,,,0.58683292,0.263402809,0.007101972,0.142662299,,,,14/12/2008
4133,18500,4710,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:RYH,,,,,0.419593524,0.444222829,0.136183647,,,,,22/6/2008
4134,8500,1560,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.595745103,0.155630756,0.081009748,0.03642366,0.131190733,,,21/1/2009
4135,12900,1150,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:ITA,NYSEARCA:IHF,,,0.355656392,0.272923705,0.066767954,0.282449413,0.022202536,,,27/6/2009
4136,13600,3030,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.604052879,0.111773643,0.130974398,0.15319908,,,,15/12/2008
4137,19600,2710,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,,,0.484387066,0.177958501,0.075225605,0.158266954,0.104161873,,,7/8/2008
4138,13100,430,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:ITA,NYSEARCA:XME,NYSEARCA:IHF,,,0.429821687,0.256005246,0.237080455,0.033828846,0.043263766,,,29/4/2008
4139,16000,960,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IGM,,,,0.290605539,0.501525248,0.051184427,0.156684786,,,,11/1/2009
4140,9400,490,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:RYH,,,0.417604952,0.311771592,0.082985243,0.012079796,0.175558417,,,22/9/2008
4141,5700,690,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:IGV,,,0.422531015,0.30529782,0.070019817,0.019785785,0.182365564,,,18/1/2009
4142,18200,820,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EVX,,,,0.322576847,0.272964176,0.273879696,0.130579281,,,,26/2/2009
4143,18600,3630,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:FVL,NYSEARCA:IGV,,,0.211121414,0.273648643,0.375751614,0.004676525,0.134801805,,,2/9/2008
4144,11500,3290,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VAW,,,,0.312206938,0.116067125,0.395065453,0.176660484,,,,6/8/2008
4145,5600,1170,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:XBI,NYSEARCA:ITA,,,,0.349357344,0.171387468,0.41738225,0.061872938,,,,11/6/2009
4146,5600,440,NYSEARCA:IEO,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.506247802,0.10993625,0.273615152,0.110200796,,,,23/9/2008
4147,18100,4700,NYSEARCA:IEZ,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLB,,,,0.446889156,0.168007717,0.018773242,0.366329886,,,,13/2/2008
4148,1500,220,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IGV,,,,,0.521678659,0.264347274,0.213974067,,,,,26/9/2008
4149,11300,210,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.662162287,0.156565276,0.147862664,0.033409773,,,,12/6/2009
4150,14800,3840,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,0.565121475,0.003268052,0.305315997,0.060086743,0.066207734,,,27/6/2009
4151,8500,620,NYSEARCA:IEO,NYSEARCA:PXJ,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:IHF,,,0.445374589,0.114672713,0.409930152,0.025653512,0.004369034,,,18/2/2008
4152,19400,1250,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.646071495,0.111708542,0.07793621,0.101568235,0.062715519,,,22/3/2008
4153,15100,3690,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:EVX,,,0.778568239,0.009394403,0.006670206,0.094772333,0.110594818,,,4/1/2008
4154,12500,2930,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:IGV,,,0.444014648,0.262963843,0.227145235,0.037295522,0.028580751,,,26/11/2008
4155,4000,610,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XLB,,,,0.137928412,0.362977122,0.361146952,0.137947514,,,,7/2/2009
4156,7900,430,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EVX,,,,0.539484465,0.250801956,0.025478875,0.184234704,,,,21/8/2008
4157,13300,1400,NYSEARCA:IEO,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.672422396,0.186644075,0.05458916,0.08634437,,,,20/11/2008
4158,18000,3990,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:EVX,,,0.539453881,0.082123531,0.20997447,0.054545004,0.113903115,,,25/11/2008
4159,8700,890,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.523479013,0.157482279,0.074860751,0.002093078,0.242084879,,,28/1/2008
